aig_name,inputs,latches,outputs,gates,correct_cnt,nonIC3_correct_cnt,ground_time,k_threshold,largest_k,checked_samples,alg_time,ac_cnt,ac_ratio 
lmcs06brp0.aig_18,47,89,0,766,1000,506,82.9041137695313,18,2,18,1.49669678688049,1000,1
lmcs06brp0.aig_19,47,89,0,766,1000,506,82.9041137695313,19,2,19,1.59478926897049,1000,1
lmcs06brp0.aig_20,47,89,0,766,1000,506,82.9041137695313,20,2,20,1.64517152309418,1000,1
lmcs06brp0.aig_21,47,89,0,766,1000,506,82.9041137695313,21,2,21,1.73025783061981,1000,1
lmcs06brp0.aig_22,47,89,0,766,1000,506,82.9041137695313,22,2,22,1.82055568218231,1000,1
lmcs06brp0.aig_23,47,89,0,766,1000,506,82.9041137695313,23,2,23,1.9026566362381,1000,1
lmcs06brp0.aig_24,47,89,0,766,1000,506,82.9041137695313,24,2,24,1.94792197942734,1000,1
lmcs06brp0.aig_25,47,89,0,766,1000,506,82.9041137695313,25,2,25,2.0570043182373,1000,1
lmcs06brp0.aig_26,47,89,0,766,1000,506,82.9041137695313,26,2,26,2.17341128110886,1000,1
lmcs06brp0.aig_27,47,89,0,766,1000,506,82.9041137695313,27,2,27,2.21630536317825,1000,1
lmcs06brp0.aig_28,47,89,0,766,1000,506,82.9041137695313,28,2,28,2.32018886089325,1000,1
lmcs06brp0.aig_29,47,89,0,766,1000,506,82.9041137695313,29,2,29,2.38891611814499,1000,1
lmcs06brp0.aig_30,47,89,0,766,1000,506,82.9041137695313,30,2,30,2.47049086332321,1000,1
lmcs06brp0.aig_31,47,89,0,766,1000,506,82.9041137695313,31,2,31,2.55336537361145,1000,1
lmcs06brp0.aig_32,47,89,0,766,1000,506,82.9041137695313,32,2,32,2.66665955305099,1000,1
lmcs06brp0.aig_33,47,89,0,766,1000,506,82.9041137695313,33,2,33,2.72008026361465,1000,1
lmcs06brp0.aig_34,47,89,0,766,1000,506,82.9041137695313,34,2,34,2.80340762376785,1000,1
lmcs06brp0.aig_35,47,89,0,766,1000,506,82.9041137695313,35,2,35,2.89118234395981,1000,1
lmcs06brp0.aig_36,47,89,0,766,1000,506,82.9041137695313,36,2,36,2.97662277936935,1000,1
lmcs06brp0.aig_37,47,89,0,766,1000,506,82.9041137695313,37,2,37,3.06797651290894,1000,1
lmcs06brp0.aig_38,47,89,0,766,1000,506,82.9041137695313,38,2,38,3.14393926382065,1000,1
lmcs06brp0.aig_39,47,89,0,766,1000,506,82.9041137695313,39,2,39,3.25927104949951,1000,1
lmcs06brp0.aig_40,47,89,0,766,1000,506,82.9041137695313,40,2,40,3.34368861436844,1000,1
lmcs06brp0.aig_41,47,89,0,766,1000,506,82.9041137695313,41,2,41,3.37594774961472,1000,1
lmcs06brp0.aig_42,47,89,0,766,1000,506,82.9041137695313,42,2,42,3.46659527540207,1000,1
lmcs06brp0.aig_43,47,89,0,766,1000,506,82.9041137695313,43,2,43,3.50057312488556,1000,1
lmcs06brp0.aig_44,47,89,0,766,1000,506,82.9041137695313,44,2,44,3.68590586423874,1000,1
lmcs06brp0.aig_45,47,89,0,766,1000,506,82.9041137695313,45,2,45,3.7497319483757,1000,1
lmcs06brp0.aig_46,47,89,0,766,1000,506,82.9041137695313,46,2,46,3.75276934146881,1000,1
lmcs06brp0.aig_47,47,89,0,766,1000,506,82.9041137695313,47,2,47,3.90207557678223,1000,1
lmcs06brp0.aig_48,47,89,0,766,1000,506,82.9041137695313,48,2,48,3.94556629180908,1000,1
lmcs06brp0.aig_49,47,89,0,766,1000,506,82.9041137695313,49,2,49,4.04695472478867,1000,1
cuabq2mf.aig_0,6,35,4,455,978,783,68.4648978710175,0,0,0,0,783,0.800613496932515
cuabq2mf.aig_1,6,35,4,455,978,783,68.4648978710175,1,2.36,1,0.092410950660706,812.31,0.830582822085889
cuabq2mf.aig_2,6,35,4,455,978,783,68.4648978710175,2,2.85,2.04,0.127177827358246,819.55,0.837985685071575
cuabq2mf.aig_3,6,35,4,455,978,783,68.4648978710175,3,4.94,3.05,0.219002487659454,847.24,0.866298568507157
cuabq2mf.aig_4,6,35,4,455,978,783,68.4648978710175,4,6.22,4.07,0.352678184509277,861.78,0.881165644171779
cuabq2mf.aig_5,6,35,4,455,978,783,68.4648978710175,5,6.49,5.09,0.371782207489014,862.45,0.881850715746421
cuabq2mf.aig_6,6,35,4,455,978,783,68.4648978710175,6,6.92,6.11,0.373502023220062,874.04,0.893701431492842
cuabq2mf.aig_7,6,35,4,455,978,783,68.4648978710175,7,8.71,7.14,0.507384095191956,895.89,0.916042944785276
cuabq2mf.aig_8,6,35,4,455,978,783,68.4648978710175,8,8.65,8.19,0.542164282798767,894.68,0.91480572597137
cuabq2mf.aig_9,6,35,4,455,978,783,68.4648978710175,9,9.11,9.23,0.595697116851807,901.83,0.922116564417178
cuabq2mf.aig_10,6,35,4,455,978,783,68.4648978710175,10,9.47,10.19,0.699041433334351,907.12,0.927525562372188
cuabq2mf.aig_11,6,35,4,455,978,783,68.4648978710175,11,9.75,11.19,0.748538935184479,907.47,0.927883435582822
cuabq2mf.aig_12,6,35,4,455,978,783,68.4648978710175,12,9.86,12.28,0.835373075008392,912.02,0.932535787321063
cuabq2mf.aig_13,6,35,4,455,978,783,68.4648978710175,13,10.8,13.29,0.88703644990921,921.53,0.942259713701432
cuabq2mf.aig_14,6,35,4,455,978,783,68.4648978710175,14,11.29,14.29,1.02033150911331,925.16,0.945971370143149
cuabq2mf.aig_15,6,35,4,455,978,783,68.4648978710175,15,11.69,15.28,1.06116387367249,935.21,0.956247443762781
cuabq2mf.aig_16,6,35,4,455,978,783,68.4648978710175,16,11.96,16.38,1.15291018247604,933.37,0.954366053169734
cuabq2mf.aig_17,6,35,4,455,978,783,68.4648978710175,17,11.89,17.38,1.17790725231171,930.14,0.951063394683027
cuabq2mf.aig_18,6,35,4,455,978,783,68.4648978710175,18,12.65,18.36,1.30721204996109,935.06,0.956094069529652
cuabq2mf.aig_19,6,35,4,455,978,783,68.4648978710175,19,12.3,19.4,1.33708427667618,937.33,0.958415132924335
cuabq2mf.aig_20,6,35,4,455,978,783,68.4648978710175,20,12.43,20.36,1.34794731855392,937.04,0.958118609406953
cuabq2mf.aig_21,6,35,4,455,978,783,68.4648978710175,21,12.12,21.36,1.34267693758011,940.06,0.96120654396728
cuabq2mf.aig_22,6,35,4,455,978,783,68.4648978710175,22,11.99,22.42,1.42889250993729,936.6,0.957668711656442
cuabq2mf.aig_23,6,35,4,455,978,783,68.4648978710175,23,12.8,23.52,1.58855305433273,939.46,0.960593047034765
cuabq2mf.aig_24,6,35,4,455,978,783,68.4648978710175,24,13.07,24.4,1.62975364923477,944.6,0.965848670756646
cuabq2mf.aig_25,6,35,4,455,978,783,68.4648978710175,25,13.94,25.54,1.87764084815979,947.58,0.968895705521472
cuabq2mf.aig_26,6,35,4,455,978,783,68.4648978710175,26,13.61,26.65,1.89498420715332,947.25,0.968558282208589
cuabq2mf.aig_27,6,35,4,455,978,783,68.4648978710175,27,13.54,27.46,1.85094397783279,944.5,0.965746421267894
cuabq2mf.aig_28,6,35,4,455,978,783,68.4648978710175,28,13.99,28.49,1.9668222951889,950.03,0.97140081799591
cuabq2mf.aig_29,6,35,4,455,978,783,68.4648978710175,29,14.83,29.58,2.17911763429642,955.36,0.976850715746421
cuabq2mf.aig_30,6,35,4,455,978,783,68.4648978710175,30,14.01,30.65,2.09942062854767,950.47,0.971850715746421
cuabq2mf.aig_31,6,35,4,455,978,783,68.4648978710175,31,14.65,31.62,2.27332665920258,954.53,0.976002044989775
cuabq2mf.aig_32,6,35,4,455,978,783,68.4648978710175,32,14.31,32.84,2.22247252702713,953.22,0.974662576687117
cuabq2mf.aig_33,6,35,4,455,978,783,68.4648978710175,33,14.51,33.74,2.37183450222015,952.74,0.974171779141104
cuabq2mf.aig_34,6,35,4,455,978,783,68.4648978710175,34,13.97,34.63,2.17353504896164,953.08,0.974519427402863
cuabq2mf.aig_35,6,35,4,455,978,783,68.4648978710175,35,14.75,35.73,2.47667746543884,953.68,0.975132924335378
cuabq2mf.aig_36,6,35,4,455,978,783,68.4648978710175,36,14.86,36.79,2.42101564407349,953.58,0.975030674846626
cuabq2mf.aig_37,6,35,4,455,978,783,68.4648978710175,37,14.69,37.8,2.55049748659134,955.9,0.977402862985685
cuabq2mf.aig_38,6,35,4,455,978,783,68.4648978710175,38,15.36,38.84,2.71192104816437,958.59,0.980153374233129
cuabq2mf.aig_39,6,35,4,455,978,783,68.4648978710175,39,14.94,39.76,2.59850242376327,957.54,0.979079754601227
cuabq2mf.aig_40,6,35,4,455,978,783,68.4648978710175,40,14.97,40.88,2.84741637229919,957.4,0.978936605316973
cuabq2mf.aig_41,6,35,4,455,978,783,68.4648978710175,41,15.19,41.99,2.86898144483566,957.81,0.979355828220859
cuabq2mf.aig_42,6,35,4,455,978,783,68.4648978710175,42,15.17,43.03,2.92289558172226,958.65,0.98021472392638
cuabq2mf.aig_43,6,35,4,455,978,783,68.4648978710175,43,15.38,43.96,3.04294266462326,959.4,0.980981595092024
cuabq2mf.aig_44,6,35,4,455,978,783,68.4648978710175,44,14.64,45.19,3.04370991706848,956.35,0.977862985685072
cuabq2mf.aig_45,6,35,4,455,978,783,68.4648978710175,45,15.17,45.91,2.94886107683182,956.85,0.978374233128834
cuabq2mf.aig_46,6,35,4,455,978,783,68.4648978710175,46,15.44,47.03,3.09577454566956,960.1,0.981697341513292
cuabq2mf.aig_47,6,35,4,455,978,783,68.4648978710175,47,15.21,47.84,3.2583914399147,959.44,0.981022494887526
cuabq2mf.aig_48,6,35,4,455,978,783,68.4648978710175,48,16.15,48.98,3.57592861413956,963.03,0.984693251533742
cuabq2mf.aig_49,6,35,4,455,978,783,68.4648978710175,49,15.9,50.01,3.41835479974747,961.66,0.983292433537832
cuffl11.aig_0,9,151,0,1476,515,515,26.0717842578888,0,0,0,0,515,1
cuffl11.aig_1,9,151,0,1476,515,515,26.0717842578888,1,0,1.96,0.05089467048645,515,1
cuffl11.aig_2,9,151,0,1476,515,515,26.0717842578888,2,0,3.89,0.100759706497192,515,1
cuffl11.aig_3,9,151,0,1476,515,515,26.0717842578888,3,0,5.61,0.144374375343323,515,1
cuffl11.aig_4,9,151,0,1476,515,515,26.0717842578888,4,0,7.8,0.202764978408813,515,1
cuffl11.aig_5,9,151,0,1476,515,515,26.0717842578888,5,0,10.08,0.263298139572144,515,1
cuffl11.aig_6,9,151,0,1476,515,515,26.0717842578888,6,0,11.55,0.298785474300385,515,1
cuffl11.aig_7,9,151,0,1476,515,515,26.0717842578888,7,0,13.95,0.363173670768738,515,1
cuffl11.aig_8,9,151,0,1476,515,515,26.0717842578888,8,0,15.86,0.413929808139801,515,1
cuffl11.aig_9,9,151,0,1476,515,515,26.0717842578888,9,0,17.91,0.466230711936951,515,1
cuffl11.aig_10,9,151,0,1476,515,515,26.0717842578888,10,0,19.45,0.504639921188354,515,1
cuffl11.aig_11,9,151,0,1476,515,515,26.0717842578888,11,0,21.41,0.555392506122589,515,1
cuffl11.aig_12,9,151,0,1476,515,515,26.0717842578888,12,0,22.45,0.579079747200012,515,1
cuffl11.aig_13,9,151,0,1476,515,515,26.0717842578888,13,0,25.15,0.652229378223419,515,1
cuffl11.aig_14,9,151,0,1476,515,515,26.0717842578888,14,0,27.57,0.717734000682831,515,1
cuffl11.aig_15,9,151,0,1476,515,515,26.0717842578888,15,0,29.53,0.768605926036835,515,1
cuffl11.aig_16,9,151,0,1476,515,515,26.0717842578888,16,0,31.62,0.822170586585998,515,1
cuffl11.aig_17,9,151,0,1476,515,515,26.0717842578888,17,0,33.28,0.864703781604767,515,1
cuffl11.aig_18,9,151,0,1476,515,515,26.0717842578888,18,0,35.46,0.920137135982514,515,1
cuffl11.aig_19,9,151,0,1476,515,515,26.0717842578888,19,0,36.37,0.942163422107696,515,1
cuffl11.aig_20,9,151,0,1476,515,515,26.0717842578888,20,0,38.28,0.99055323600769,515,1
cuffl11.aig_21,9,151,0,1476,515,515,26.0717842578888,21,0,40.59,1.05174935817719,515,1
cuffl11.aig_22,9,151,0,1476,515,515,26.0717842578888,22,0,43.63,1.13599128246307,515,1
cuffl11.aig_23,9,151,0,1476,515,515,26.0717842578888,23,0,45.11,1.17292895555496,515,1
cuffl11.aig_24,9,151,0,1476,515,515,26.0717842578888,24,0,47.43,1.23420625209808,515,1
cuffl11.aig_25,9,151,0,1476,515,515,26.0717842578888,25,0,48.64,1.26188180923462,515,1
cuffl11.aig_26,9,151,0,1476,515,515,26.0717842578888,26,0,51.13,1.3293211722374,515,1
cuffl11.aig_27,9,151,0,1476,515,515,26.0717842578888,27,0,51.52,1.33196501970291,515,1
cuffl11.aig_28,9,151,0,1476,515,515,26.0717842578888,28,0,52.87,1.36476073026657,515,1
cuffl11.aig_29,9,151,0,1476,515,515,26.0717842578888,29,0,56.55,1.46838771343231,515,1
cuffl11.aig_30,9,151,0,1476,515,515,26.0717842578888,30,0,57.73,1.49558124542236,515,1
cuffl11.aig_31,9,151,0,1476,515,515,26.0717842578888,31,0,60.23,1.56283978223801,515,1
cuffl11.aig_32,9,151,0,1476,515,515,26.0717842578888,32,0,62.47,1.62239030361176,515,1
cuffl11.aig_33,9,151,0,1476,515,515,26.0717842578888,33,0,63.26,1.63771740674973,515,1
cuffl11.aig_34,9,151,0,1476,515,515,26.0717842578888,34,0,67.57,1.76013103961945,515,1
cuffl11.aig_35,9,151,0,1476,515,515,26.0717842578888,35,0,67.95,1.76406056642532,515,1
cuffl11.aig_36,9,151,0,1476,515,515,26.0717842578888,36,0,69.74,1.81006745815277,515,1
cuffl11.aig_37,9,151,0,1476,515,515,26.0717842578888,37,0,70.91,1.83538779497147,515,1
cuffl11.aig_38,9,151,0,1476,515,515,26.0717842578888,38,0,75.42,1.96391600370407,515,1
cuffl11.aig_39,9,151,0,1476,515,515,26.0717842578888,39,0,75.62,1.95905537843704,515,1
cuffl11.aig_40,9,151,0,1476,515,515,26.0717842578888,40,0,76.42,1.97727011442184,515,1
cuffl11.aig_41,9,151,0,1476,515,515,26.0717842578888,41,0,79.72,2.07024115085602,515,1
cuffl11.aig_42,9,151,0,1476,515,515,26.0717842578888,42,0,82,2.1284073638916,515,1
cuffl11.aig_43,9,151,0,1476,515,515,26.0717842578888,43,0,82.06,2.1236332154274,515,1
cuffl11.aig_44,9,151,0,1476,515,515,26.0717842578888,44,0,85.51,2.21997218132019,515,1
cuffl11.aig_45,9,151,0,1476,515,515,26.0717842578888,45,0,87.87,2.28206833362579,515,1
cuffl11.aig_46,9,151,0,1476,515,515,26.0717842578888,46,0,90.08,2.34156137704849,515,1
cuffl11.aig_47,9,151,0,1476,515,515,26.0717842578888,47,0,92.71,2.41153159379959,515,1
cuffl11.aig_48,9,151,0,1476,515,515,26.0717842578888,48,0,94.11,2.44575438976288,515,1
cuffl11.aig_49,9,151,0,1476,515,515,26.0717842578888,49,0,95.7,2.48540763378143,515,1
lmcs06prodcell2.aig_0,116,172,0,1544,1000,501,35991.4247667789,0,0,0,0,501,0.501
lmcs06prodcell2.aig_1,116,172,0,1544,1000,501,35991.4247667789,1,45.54,1,33.186887319088,730.54,0.73054
lmcs06prodcell2.aig_2,116,172,0,1544,1000,501,35991.4247667789,2,74.25,2,72.8452707004547,875.25,0.87525
lmcs06prodcell2.aig_3,116,172,0,1544,1000,501,35991.4247667789,3,86.13,3,101.694990131855,935.13,0.93513
lmcs06prodcell2.aig_4,116,172,0,1544,1000,501,35991.4247667789,4,90.09,4,139.23414835453,955.09,0.95509
lmcs06prodcell2.aig_5,116,172,0,1544,1000,501,35991.4247667789,5,97.02,5,179.745496022701,990.02,0.99002
lmcs06prodcell2.aig_6,116,172,0,1544,1000,501,35991.4247667789,6,99,6,214.951089994907,1000,1
lmcs06prodcell2.aig_7,116,172,0,1544,1000,501,35991.4247667789,7,97.02,7,250.909610416889,990.02,0.99002
lmcs06prodcell2.aig_8,116,172,0,1544,1000,501,35991.4247667789,8,99,8,294.216439859867,1000,1
lmcs06prodcell2.aig_9,116,172,0,1544,1000,501,35991.4247667789,9,99,9,322.393176529407,1000,1
lmcs06prodcell2.aig_10,116,172,0,1544,1000,501,35991.4247667789,10,99,10,344.118511924744,1000,1
lmcs06prodcell2.aig_11,116,172,0,1544,1000,501,35991.4247667789,11,99,11,373.563872046471,1000,1
lmcs06prodcell2.aig_12,116,172,0,1544,1000,501,35991.4247667789,12,99,12,429.637727813721,1000,1
lmcs06prodcell2.aig_13,116,172,0,1544,1000,501,35991.4247667789,13,99,13,483.418224301338,1000,1
lmcs06prodcell2.aig_14,116,172,0,1544,1000,501,35991.4247667789,14,99,14,514.637840082645,1000,1
lmcs06prodcell2.aig_15,116,172,0,1544,1000,501,35991.4247667789,15,99,15,554.684655082226,1000,1
lmcs06prodcell2.aig_16,116,172,0,1544,1000,501,35991.4247667789,16,99,16,556.196387870312,1000,1
lmcs06prodcell2.aig_17,116,172,0,1544,1000,501,35991.4247667789,17,99,17,607.983347799778,1000,1
lmcs06prodcell2.aig_18,116,172,0,1544,1000,501,35991.4247667789,18,99,18,651.153867938519,1000,1
lmcs06prodcell2.aig_19,116,172,0,1544,1000,501,35991.4247667789,19,99,19,646.875924153328,1000,1
lmcs06prodcell2.aig_20,116,172,0,1544,1000,501,35991.4247667789,20,99,20,731.765315079689,1000,1
lmcs06prodcell2.aig_21,116,172,0,1544,1000,501,35991.4247667789,21,99,21,758.773066487312,1000,1
lmcs06prodcell2.aig_22,116,172,0,1544,1000,501,35991.4247667789,22,99,22,828.811096661091,1000,1
lmcs06prodcell2.aig_23,116,172,0,1544,1000,501,35991.4247667789,23,99,23,813.625199604034,1000,1
lmcs06prodcell2.aig_24,116,172,0,1544,1000,501,35991.4247667789,24,99,24,886.963803625107,1000,1
lmcs06prodcell2.aig_25,116,172,0,1544,1000,501,35991.4247667789,25,99,25,894.578515155315,1000,1
lmcs06prodcell2.aig_26,116,172,0,1544,1000,501,35991.4247667789,26,99,26,914.278620963097,1000,1
lmcs06prodcell2.aig_27,116,172,0,1544,1000,501,35991.4247667789,27,99,27,984.801785852909,1000,1
lmcs06prodcell2.aig_28,116,172,0,1544,1000,501,35991.4247667789,28,99,28,1044.85811731815,1000,1
lmcs06prodcell2.aig_29,116,172,0,1544,1000,501,35991.4247667789,29,99,29,1023.50775474548,1000,1
lmcs06prodcell2.aig_30,116,172,0,1544,1000,501,35991.4247667789,30,99,30,1059.00681037903,1000,1
lmcs06prodcell2.aig_31,116,172,0,1544,1000,501,35991.4247667789,31,99,31,1083.13179587126,1000,1
lmcs06prodcell2.aig_32,116,172,0,1544,1000,501,35991.4247667789,32,99,32,1105.55028753042,1000,1
lmcs06prodcell2.aig_33,116,172,0,1544,1000,501,35991.4247667789,33,99,33,1202.30189862251,1000,1
lmcs06prodcell2.aig_34,116,172,0,1544,1000,501,35991.4247667789,34,99,34,1205.1485598135,1000,1
lmcs06prodcell2.aig_35,116,172,0,1544,1000,501,35991.4247667789,35,99,35,1246.90317531347,1000,1
lmcs06prodcell2.aig_36,116,172,0,1544,1000,501,35991.4247667789,36,99,36,1338.54588092327,1000,1
lmcs06prodcell2.aig_37,116,172,0,1544,1000,501,35991.4247667789,37,99,37,1330.43332768917,1000,1
lmcs06prodcell2.aig_38,116,172,0,1544,1000,501,35991.4247667789,38,99,38,1401.0369109416,1000,1
lmcs06prodcell2.aig_39,116,172,0,1544,1000,501,35991.4247667789,39,99,39,1409.53968443632,1000,1
lmcs06prodcell2.aig_40,116,172,0,1544,1000,501,35991.4247667789,40,99,40,1391.86477396488,1000,1
lmcs06prodcell2.aig_41,116,172,0,1544,1000,501,35991.4247667789,41,99,41,1457.0008940649,1000,1
lmcs06prodcell2.aig_42,116,172,0,1544,1000,501,35991.4247667789,42,99,42,1529.87822221041,1000,1
lmcs06prodcell2.aig_43,116,172,0,1544,1000,501,35991.4247667789,43,99,43,1547.46524316072,1000,1
lmcs06prodcell2.aig_44,116,172,0,1544,1000,501,35991.4247667789,44,99,44,1601.87560580254,1000,1
lmcs06prodcell2.aig_45,116,172,0,1544,1000,501,35991.4247667789,45,99,45,1598.47973171711,1000,1
lmcs06prodcell2.aig_46,116,172,0,1544,1000,501,35991.4247667789,46,99,46,1673.8118013525,1000,1
lmcs06prodcell2.aig_47,116,172,0,1544,1000,501,35991.4247667789,47,99,47,1692.97139778852,1000,1
lmcs06prodcell2.aig_48,116,172,0,1544,1000,501,35991.4247667789,48,99,48,1747.76038912296,1000,1
lmcs06prodcell2.aig_49,116,172,0,1544,1000,501,35991.4247667789,49,99,49,1784.17442346811,1000,1
lmcs06bc57sp3.aig_0,66,129,0,1496,1000,488,1639.30054211617,0,0,0,0,488,0.488
lmcs06bc57sp3.aig_1,66,129,0,1496,1000,488,1639.30054211617,1,12.33,1,1.49131107568741,717.96,0.71796
lmcs06bc57sp3.aig_2,66,129,0,1496,1000,488,1639.30054211617,2,21.16,2,3.23673337936401,886.59,0.88659
lmcs06bc57sp3.aig_3,66,129,0,1496,1000,488,1639.30054211617,3,24.75,3,4.98730324029923,953.02,0.95302
lmcs06bc57sp3.aig_4,66,129,0,1496,1000,488,1639.30054211617,4,24.57,4,5.93664482355118,953.01,0.95301
lmcs06bc57sp3.aig_5,66,129,0,1496,1000,488,1639.30054211617,5,26.46,5,7.83006466388702,988.78,0.98878
lmcs06bc57sp3.aig_6,66,129,0,1496,1000,488,1639.30054211617,6,26.19,6,9.31552094459534,983.67,0.98367
lmcs06bc57sp3.aig_7,66,129,0,1496,1000,488,1639.30054211617,7,27.27,7,11.9071387624741,993.92,0.99392
lmcs06bc57sp3.aig_8,66,129,0,1496,1000,488,1639.30054211617,8,27.18,8,13.3202554678917,999.01,0.99901
lmcs06bc57sp3.aig_9,66,129,0,1496,1000,488,1639.30054211617,9,27.18,9,16.1138063645363,999.01,0.99901
lmcs06bc57sp3.aig_10,66,129,0,1496,1000,488,1639.30054211617,10,27.18,10,16.6524685835838,999.01,0.99901
lmcs06bc57sp3.aig_11,66,129,0,1496,1000,488,1639.30054211617,11,27,11,18.2754019737244,999,0.999
lmcs06bc57sp3.aig_12,66,129,0,1496,1000,488,1639.30054211617,12,27.36,12,20.3744816422462,999.02,0.99902
lmcs06bc57sp3.aig_13,66,129,0,1496,1000,488,1639.30054211617,13,27.18,13,20.3108506846428,999.01,0.99901
lmcs06bc57sp3.aig_14,66,129,0,1496,1000,488,1639.30054211617,14,27.18,14,22.3523484325409,999.01,0.99901
lmcs06bc57sp3.aig_15,66,129,0,1496,1000,488,1639.30054211617,15,27,15,23.7683536791801,999,0.999
lmcs06bc57sp3.aig_16,66,129,0,1496,1000,488,1639.30054211617,16,27.36,16,26.8693791103363,999.02,0.99902
lmcs06bc57sp3.aig_17,66,129,0,1496,1000,488,1639.30054211617,17,27.18,17,27.7467222619057,999.01,0.99901
lmcs06bc57sp3.aig_18,66,129,0,1496,1000,488,1639.30054211617,18,27.18,18,28.9284669351578,999.01,0.99901
lmcs06bc57sp3.aig_19,66,129,0,1496,1000,488,1639.30054211617,19,27.18,19,30.8135976362228,999.01,0.99901
lmcs06bc57sp3.aig_20,66,129,0,1496,1000,488,1639.30054211617,20,27.36,20,32.0311051464081,999.02,0.99902
lmcs06bc57sp3.aig_21,66,129,0,1496,1000,488,1639.30054211617,21,27.36,21,33.8158654999733,999.02,0.99902
lmcs06bc57sp3.aig_22,66,129,0,1496,1000,488,1639.30054211617,22,27.72,22,35.2491798114777,999.04,0.99904
lmcs06bc57sp3.aig_23,66,129,0,1496,1000,488,1639.30054211617,23,27.72,23,38.199231197834,999.04,0.99904
lmcs06bc57sp3.aig_24,66,129,0,1496,1000,488,1639.30054211617,24,27.72,24,40.3623530459404,999.04,0.99904
lmcs06bc57sp3.aig_25,66,129,0,1496,1000,488,1639.30054211617,25,27.72,25,40.9620303416252,999.04,0.99904
lmcs06bc57sp3.aig_26,66,129,0,1496,1000,488,1639.30054211617,26,27.9,26,43.4837525677681,999.05,0.99905
lmcs06bc57sp3.aig_27,66,129,0,1496,1000,488,1639.30054211617,27,27.36,27,44.7691632199287,999.02,0.99902
lmcs06bc57sp3.aig_28,66,129,0,1496,1000,488,1639.30054211617,28,27.18,28,45.2411317777634,999.01,0.99901
lmcs06bc57sp3.aig_29,66,129,0,1496,1000,488,1639.30054211617,29,27.9,29,47.7242372512817,999.05,0.99905
lmcs06bc57sp3.aig_30,66,129,0,1496,1000,488,1639.30054211617,30,27.9,30,49.817740316391,999.05,0.99905
lmcs06bc57sp3.aig_31,66,129,0,1496,1000,488,1639.30054211617,31,27.72,31,50.7825716757774,999.04,0.99904
lmcs06bc57sp3.aig_32,66,129,0,1496,1000,488,1639.30054211617,32,27.18,32,53.415879843235,999.01,0.99901
lmcs06bc57sp3.aig_33,66,129,0,1496,1000,488,1639.30054211617,33,27.36,33,54.5940951418877,999.02,0.99902
lmcs06bc57sp3.aig_34,66,129,0,1496,1000,488,1639.30054211617,34,27.36,34,54.9892024707794,999.02,0.99902
lmcs06bc57sp3.aig_35,66,129,0,1496,1000,488,1639.30054211617,35,27.54,35,57.2806271123886,999.03,0.99903
lmcs06bc57sp3.aig_36,66,129,0,1496,1000,488,1639.30054211617,36,27.36,36,57.6874814677239,999.02,0.99902
lmcs06bc57sp3.aig_37,66,129,0,1496,1000,488,1639.30054211617,37,27.72,37,61.8902720665932,999.04,0.99904
lmcs06bc57sp3.aig_38,66,129,0,1496,1000,488,1639.30054211617,38,28.08,38,61.953045232296,999.06,0.99906
lmcs06bc57sp3.aig_39,66,129,0,1496,1000,488,1639.30054211617,39,27.36,39,64.4495591664314,999.02,0.99902
lmcs06bc57sp3.aig_40,66,129,0,1496,1000,488,1639.30054211617,40,27.54,40,64.174451687336,999.03,0.99903
lmcs06bc57sp3.aig_41,66,129,0,1496,1000,488,1639.30054211617,41,27.18,41,66.602027900219,999.01,0.99901
lmcs06bc57sp3.aig_42,66,129,0,1496,1000,488,1639.30054211617,42,27.9,42,69.954378733635,999.05,0.99905
lmcs06bc57sp3.aig_43,66,129,0,1496,1000,488,1639.30054211617,43,27.9,43,69.9513127589226,999.05,0.99905
lmcs06bc57sp3.aig_44,66,129,0,1496,1000,488,1639.30054211617,44,28.44,44,70.3413254094124,999.08,0.99908
lmcs06bc57sp3.aig_45,66,129,0,1496,1000,488,1639.30054211617,45,28.08,45,73.1367830491066,999.06,0.99906
lmcs06bc57sp3.aig_46,66,129,0,1496,1000,488,1639.30054211617,46,27.54,46,74.2377499341965,999.03,0.99903
lmcs06bc57sp3.aig_47,66,129,0,1496,1000,488,1639.30054211617,47,27.72,47,77.4132591629028,999.04,0.99904
lmcs06bc57sp3.aig_48,66,129,0,1496,1000,488,1639.30054211617,48,28.44,48,80.4208383584023,999.08,0.99908
lmcs06bc57sp3.aig_49,66,129,0,1496,1000,488,1639.30054211617,49,27.36,49,80.4440363168716,999.02,0.99902
cuffl10.aig_0,9,151,0,1476,1000,762,288.958264827728,0,0,0,0,762,0.762
cuffl10.aig_1,9,151,0,1476,1000,762,288.958264827728,1,5.49,1,0.292899799346924,793.74,0.79374
cuffl10.aig_2,9,151,0,1476,1000,762,288.958264827728,2,10.42,2,0.604591565132141,821.65,0.82165
cuffl10.aig_3,9,151,0,1476,1000,762,288.958264827728,3,15.56,3,1.02780449867249,849.41,0.84941
cuffl10.aig_4,9,151,0,1476,1000,762,288.958264827728,4,16.69,4,1.16727620363235,865,0.865
cuffl10.aig_5,9,151,0,1476,1000,762,288.958264827728,5,17.02,5,1.26099606513977,863,0.863
cuffl10.aig_6,9,151,0,1476,1000,762,288.958264827728,6,21.26,6,1.76376294851303,887.22,0.88722
